ADM0_EN,ADM0_PCODE,ADM1_EN,ADM1_PCODE,ADM2_EN,ADM2_PCODE,ADM3_EN,ADM3_PCODE,ADM4_EN,ADM4_PCODE
Cambodia,KH,Tbong Khmum,KH25,Ou Reang Ov,KH2504,Ampil Ta Pok,KH250401,Tumpeang Ruessei,KH25040122
Cambodia,KH,Tbong Khmum,KH25,Ou Reang Ov,KH2504,Ampil Ta Pok,KH250401,Svay Ta Lak,KH25040123
Cambodia,KH,Tbong Khmum,KH25,Ou Reang Ov,KH2504,Ampil Ta Pok,KH250401,Ampil Chum,KH25040124
Cambodia,KH,Tbong Khmum,KH25,Ou Reang Ov,KH2504,Chak,KH250402,Chruol,KH25040201
Cambodia,KH,Tbong Khmum,KH25,Ou Reang Ov,KH2504,Chak,KH250402,Chamlak,KH25040202
Cambodia,KH,Tbong Khmum,KH25,Ou Reang Ov,KH2504,Chak,KH250402,Trapeang Kandal,KH25040203
Cambodia,KH,Tbong Khmum,KH25,Ou Reang Ov,KH2504,Chak,KH250402,Chamkar Kor,KH25040204
Cambodia,KH,Tbong Khmum,KH25,Ou Reang Ov,KH2504,Chak,KH250402,Ou Laok,KH25040205
Cambodia,KH,Tbong Khmum,KH25,Ou Reang Ov,KH2504,Chak,KH250402,Chrouy Ph'ong,KH25040206
Cambodia,KH,Tbong Khmum,KH25,Ou Reang Ov,KH2504,Chak,KH250402,Chak,KH25040207
Cambodia,KH,Tbong Khmum,KH25,Ou Reang Ov,KH2504,Chak,KH250402,Pring,KH25040208
Cambodia,KH,Tbong Khmum,KH25,Ou Reang Ov,KH2504,Chak,KH250402,Trach Chrum,KH25040209
Cambodia,KH,Tbong Khmum,KH25,Ou Reang Ov,KH2504,Chak,KH250402,Daeum Changkran,KH25040210
Cambodia,KH,Tbong Khmum,KH25,Ou Reang Ov,KH2504,Chak,KH250402,Prasat,KH25040211
Cambodia,KH,Tbong Khmum,KH25,Ou Reang Ov,KH2504,Chak,KH250402,Khtom Leav,KH25040212
Cambodia,KH,Tbong Khmum,KH25,Ou Reang Ov,KH2504,Chak,KH250402,Putthea,KH25040213
Cambodia,KH,Tbong Khmum,KH25,Ou Reang Ov,KH2504,Chak,KH250402,Trapeang Tea,KH25040214
Cambodia,KH,Tbong Khmum,KH25,Ou Reang Ov,KH2504,Chak,KH250402,Kouk Ti,KH25040215
Cambodia,KH,Tbong Khmum,KH25,Ou Reang Ov,KH2504,Chak,KH250402,Chumpou,KH25040216
Cambodia,KH,Tbong Khmum,KH25,Ou Reang Ov,KH2504,Chak,KH250402,Sralong,KH25040217
Cambodia,KH,Tbong Khmum,KH25,Ou Reang Ov,KH2504,Damril,KH250403,Damril Ti Muoy,KH25040301
Cambodia,KH,Tbong Khmum,KH25,Ou Reang Ov,KH2504,Damril,KH250403,Damril Ti Pir,KH25040302
Cambodia,KH,Tbong Khmum,KH25,Ou Reang Ov,KH2504,Damril,KH250403,Damril Ti Bei,KH25040303
Cambodia,KH,Tbong Khmum,KH25,Ou Reang Ov,KH2504,Damril,KH250403,Damril Ti Buon,KH25040304
Cambodia,KH,Tbong Khmum,KH25,Ou Reang Ov,KH2504,Damril,KH250403,Yeak Cheung,KH25040305
Cambodia,KH,Tbong Khmum,KH25,Ou Reang Ov,KH2504,Damril,KH250403,Yeak Tboung,KH25040306
Cambodia,KH,Tbong Khmum,KH25,Ou Reang Ov,KH2504,Damril,KH250403,Sangkae,KH25040307
Cambodia,KH,Tbong Khmum,KH25,Ou Reang Ov,KH2504,Damril,KH250403,Samraong,KH25040308
Cambodia,KH,Tbong Khmum,KH25,Ou Reang Ov,KH2504,Damril,KH250403,Peuk,KH25040309
Cambodia,KH,Tbong Khmum,KH25,Ou Reang Ov,KH2504,Damril,KH250403,Chrey Sokhom,KH25040310
Cambodia,KH,Tbong Khmum,KH25,Ou Reang Ov,KH2504,Damril,KH250403,Kbal Ou,KH25040311
Cambodia,KH,Tbong Khmum,KH25,Ou Reang Ov,KH2504,Damril,KH250403,Krapeu Sar,KH25040312
Cambodia,KH,Tbong Khmum,KH25,Ou Reang Ov,KH2504,Damril,KH250403,Sam Snae,KH25040313
Cambodia,KH,Tbong Khmum,KH25,Ou Reang Ov,KH2504,Damril,KH250403,Srae Sruoch,KH25040314
Cambodia,KH,Tbong Khmum,KH25,Ou Reang Ov,KH2504,Damril,KH250403,Tuol,KH25040315
Cambodia,KH,Tbong Khmum,KH25,Ou Reang Ov,KH2504,Damril,KH250403,Thlok,KH25040316
Cambodia,KH,Tbong Khmum,KH25,Ou Reang Ov,KH2504,Damril,KH250403,Chanlaong,KH25040317
Cambodia,KH,Tbong Khmum,KH25,Ou Reang Ov,KH2504,Damril,KH250403,Khnab Damrei Cheung,KH25040318
Cambodia,KH,Tbong Khmum,KH25,Ou Reang Ov,KH2504,Damril,KH250403,Khnab Damrei Tboung,KH25040319
Cambodia,KH,Tbong Khmum,KH25,Ou Reang Ov,KH2504,Damril,KH250403,Pralay,KH25040320
Cambodia,KH,Tbong Khmum,KH25,Ou Reang Ov,KH2504,Kong Chey,KH250404,Stueng Roung,KH25040401
Cambodia,KH,Tbong Khmum,KH25,Ou Reang Ov,KH2504,Kong Chey,KH250404,Sokram Chrum,KH25040402
Cambodia,KH,Tbong Khmum,KH25,Ou Reang Ov,KH2504,Kong Chey,KH250404,Tumneab,KH25040403
Cambodia,KH,Tbong Khmum,KH25,Ou Reang Ov,KH2504,Kong Chey,KH250404,Lekh Pir,KH25040404
Cambodia,KH,Tbong Khmum,KH25,Ou Reang Ov,KH2504,Kong Chey,KH250404,Kong Chey,KH25040405
Cambodia,KH,Tbong Khmum,KH25,Ou Reang Ov,KH2504,Kong Chey,KH250404,Ou Damray,KH25040406
Cambodia,KH,Tbong Khmum,KH25,Ou Reang Ov,KH2504,Kong Chey,KH250404,Thnal Kaeng,KH25040407
Cambodia,KH,Tbong Khmum,KH25,Ou Reang Ov,KH2504,Kong Chey,KH250404,Bangkean Sar,KH25040408
Cambodia,KH,Tbong Khmum,KH25,Ou Reang Ov,KH2504,Kong Chey,KH250404,Tuol Sralau,KH25040409
Cambodia,KH,Tbong Khmum,KH25,Ou Reang Ov,KH2504,Kong Chey,KH250404,Stueng Chey,KH25040410
Cambodia,KH,Tbong Khmum,KH25,Ou Reang Ov,KH2504,Kong Chey,KH250404,Tuol Trach,KH25040411
Cambodia,KH,Tbong Khmum,KH25,Ou Reang Ov,KH2504,Kong Chey,KH250404,Prum Khet,KH25040412
Cambodia,KH,Tbong Khmum,KH25,Ou Reang Ov,KH2504,Kong Chey,KH250404,Andoung,KH25040413
Cambodia,KH,Tbong Khmum,KH25,Ou Reang Ov,KH2504,Kong Chey,KH250404,Phum Lekh Muoy,KH25040414
Cambodia,KH,Tbong Khmum,KH25,Ou Reang Ov,KH2504,Kong Chey,KH250404,Tuol Ta Hao,KH25040415
Cambodia,KH,Tbong Khmum,KH25,Ou Reang Ov,KH2504,Kong Chey,KH250404,Tuol Sama,KH25040416
Cambodia,KH,Tbong Khmum,KH25,Ou Reang Ov,KH2504,Kong Chey,KH250404,Changva,KH25040417
Cambodia,KH,Tbong Khmum,KH25,Ou Reang Ov,KH2504,Kong Chey,KH250404,Soeng,KH25040418
Cambodia,KH,Tbong Khmum,KH25,Ou Reang Ov,KH2504,Kong Chey,KH250404,Cheung Voat,KH25040419
Cambodia,KH,Tbong Khmum,KH25,Ou Reang Ov,KH2504,Kong Chey,KH250404,Ou Popul,KH25040420
Cambodia,KH,Tbong Khmum,KH25,Ou Reang Ov,KH2504,Kong Chey,KH250404,Thmei,KH25040421
Cambodia,KH,Tbong Khmum,KH25,Ou Reang Ov,KH2504,Kong Chey,KH250404,Srae Spey,KH25040422
Cambodia,KH,Tbong Khmum,KH25,Ou Reang Ov,KH2504,Mien,KH250405,Banteay Mien,KH25040501
Cambodia,KH,Tbong Khmum,KH25,Ou Reang Ov,KH2504,Mien,KH250405,Saoy,KH25040502
Cambodia,KH,Tbong Khmum,KH25,Ou Reang Ov,KH2504,Mien,KH250405,Svay Pok,KH25040503
Cambodia,KH,Tbong Khmum,KH25,Ou Reang Ov,KH2504,Mien,KH250405,Mien,KH25040504
Cambodia,KH,Tbong Khmum,KH25,Ou Reang Ov,KH2504,Mien,KH250405,Prey Sambuor Kaeut,KH25040505
Cambodia,KH,Tbong Khmum,KH25,Ou Reang Ov,KH2504,Mien,KH250405,Prey Sambuor Lech,KH25040506
Cambodia,KH,Tbong Khmum,KH25,Ou Reang Ov,KH2504,Mien,KH250405,Boeng Cheung,KH25040507
Cambodia,KH,Tbong Khmum,KH25,Ou Reang Ov,KH2504,Mien,KH250405,Thmei,KH25040508
Cambodia,KH,Tbong Khmum,KH25,Ou Reang Ov,KH2504,Mien,KH250405,Kanlaeng Chak,KH25040509
Cambodia,KH,Tbong Khmum,KH25,Ou Reang Ov,KH2504,Mien,KH250405,Boeng Kandal,KH25040510
Cambodia,KH,Tbong Khmum,KH25,Ou Reang Ov,KH2504,Mien,KH250405,Me Loung,KH25040511
Cambodia,KH,Tbong Khmum,KH25,Ou Reang Ov,KH2504,Mien,KH250405,Kampul Serei,KH25040512
Cambodia,KH,Tbong Khmum,KH25,Ou Reang Ov,KH2504,Mien,KH250405,Thma Samlieng,KH25040513
Cambodia,KH,Tbong Khmum,KH25,Ou Reang Ov,KH2504,Mien,KH250405,Thma Prachum,KH25040514
Cambodia,KH,Tbong Khmum,KH25,Ou Reang Ov,KH2504,Preah Theat,KH250406,Ba Srei,KH25040601
Cambodia,KH,Tbong Khmum,KH25,Ou Reang Ov,KH2504,Preah Theat,KH250406,Kbal Tuek,KH25040602
Cambodia,KH,Tbong Khmum,KH25,Ou Reang Ov,KH2504,Preah Theat,KH250406,Phnum,KH25040603
Cambodia,KH,Tbong Khmum,KH25,Ou Reang Ov,KH2504,Preah Theat,KH250406,Tuol Thkov,KH25040604
Cambodia,KH,Tbong Khmum,KH25,Ou Reang Ov,KH2504,Preah Theat,KH250406,Tuol Mean Chey,KH25040605
Cambodia,KH,Tbong Khmum,KH25,Ou Reang Ov,KH2504,Preah Theat,KH250406,Tuol Pnov,KH25040606
Cambodia,KH,Tbong Khmum,KH25,Ou Reang Ov,KH2504,Preah Theat,KH250406,Tuol Khleang,KH25040607
Cambodia,KH,Tbong Khmum,KH25,Ou Reang Ov,KH2504,Preah Theat,KH250406,Preah Theat Kandal,KH25040608
Cambodia,KH,Tbong Khmum,KH25,Ou Reang Ov,KH2504,Preah Theat,KH250406,Tuol Sambour,KH25040609
Cambodia,KH,Tbong Khmum,KH25,Ou Reang Ov,KH2504,Preah Theat,KH250406,Preah Theat Thma Da,KH25040610
Cambodia,KH,Tbong Khmum,KH25,Ou Reang Ov,KH2504,Preah Theat,KH250406,Trapeang Neang,KH25040611
Cambodia,KH,Tbong Khmum,KH25,Ou Reang Ov,KH2504,Preah Theat,KH250406,Boeng Kang,KH25040612
Cambodia,KH,Tbong Khmum,KH25,Ou Reang Ov,KH2504,Preah Theat,KH250406,Chey Saophoan,KH25040613
Cambodia,KH,Tbong Khmum,KH25,Ou Reang Ov,KH2504,Preah Theat,KH250406,Thmei Kandal,KH25040614
Cambodia,KH,Tbong Khmum,KH25,Ou Reang Ov,KH2504,Preah Theat,KH250406,Neak Ta Tvear,KH25040615
Cambodia,KH,Tbong Khmum,KH25,Ou Reang Ov,KH2504,Preah Theat,KH250406,Thnal Kaeng,KH25040616
Cambodia,KH,Tbong Khmum,KH25,Ou Reang Ov,KH2504,Preah Theat,KH250406,Thmei Leu,KH25040617
Cambodia,KH,Tbong Khmum,KH25,Ou Reang Ov,KH2504,Preah Theat,KH250406,Srae Mien,KH25040618
Cambodia,KH,Tbong Khmum,KH25,Ou Reang Ov,KH2504,Preah Theat,KH250406,Phum Dabpir,KH25040619
Cambodia,KH,Tbong Khmum,KH25,Ou Reang Ov,KH2504,Preah Theat,KH250406,Phum Mpheypram,KH25040620
Cambodia,KH,Tbong Khmum,KH25,Ou Reang Ov,KH2504,Preah Theat,KH250406,Phum Mphey Prampir,KH25040621
Cambodia,KH,Tbong Khmum,KH25,Ou Reang Ov,KH2504,Preah Theat,KH250406,Phum Saesebbuon,KH25040622
Cambodia,KH,Tbong Khmum,KH25,Ou Reang Ov,KH2504,Tuol Souphi,KH250407,Kbal Thnal,KH25040701
Cambodia,KH,Tbong Khmum,KH25,Ou Reang Ov,KH2504,Tuol Souphi,KH250407,Kbal Peae,KH25040702
Cambodia,KH,Tbong Khmum,KH25,Ou Reang Ov,KH2504,Tuol Souphi,KH250407,Thmei,KH25040703
Cambodia,KH,Tbong Khmum,KH25,Ou Reang Ov,KH2504,Tuol Souphi,KH250407,Boeng Phtil,KH25040704
Cambodia,KH,Tbong Khmum,KH25,Ou Reang Ov,KH2504,Tuol Souphi,KH250407,Ta Ngen,KH25040705
Cambodia,KH,Tbong Khmum,KH25,Ou Reang Ov,KH2504,Tuol Souphi,KH250407,Tuol Sopoar,KH25040706
Cambodia,KH,Tbong Khmum,KH25,Ou Reang Ov,KH2504,Tuol Souphi,KH250407,Trapeang Ph'av,KH25040707
Cambodia,KH,Tbong Khmum,KH25,Ou Reang Ov,KH2504,Tuol Souphi,KH250407,Poung,KH25040708
Cambodia,KH,Tbong Khmum,KH25,Ou Reang Ov,KH2504,Tuol Souphi,KH250407,Chan Andaet,KH25040709
Cambodia,KH,Tbong Khmum,KH25,Ou Reang Ov,KH2504,Tuol Souphi,KH250407,Trapeang Lvea Tboung,KH25040710
Cambodia,KH,Tbong Khmum,KH25,Ou Reang Ov,KH2504,Tuol Souphi,KH250407,Trapeang Lvea Cheung,KH25040711
Cambodia,KH,Tbong Khmum,KH25,Ou Reang Ov,KH2504,Tuol Souphi,KH250407,Boeng Kampues,KH25040712
Cambodia,KH,Tbong Khmum,KH25,Ou Reang Ov,KH2504,Tuol Souphi,KH250407,Stueng,KH25040713
Cambodia,KH,Tbong Khmum,KH25,Ou Reang Ov,KH2504,Tuol Souphi,KH250407,Thma Da Lech,KH25040714
Cambodia,KH,Tbong Khmum,KH25,Ou Reang Ov,KH2504,Tuol Souphi,KH250407,Tuol Souphi,KH25040715
Cambodia,KH,Tbong Khmum,KH25,Ou Reang Ov,KH2504,Tuol Souphi,KH250407,Damnak Kaev,KH25040716
Cambodia,KH,Tbong Khmum,KH25,Ou Reang Ov,KH2504,Tuol Souphi,KH250407,Doun Tes,KH25040717
Cambodia,KH,Tbong Khmum,KH25,Ou Reang Ov,KH2504,Tuol Souphi,KH250407,Thma Da Kaeut,KH25040718
Cambodia,KH,Tbong Khmum,KH25,Ou Reang Ov,KH2504,Tuol Souphi,KH250407,Kbal Ou,KH25040719
Cambodia,KH,Tbong Khmum,KH25,Ou Reang Ov,KH2504,Tuol Souphi,KH250407,Phum Chetseb Prammuoy,KH25040720
Cambodia,KH,Tbong Khmum,KH25,Ou Reang Ov,KH2504,Tuol Souphi,KH250407,Phum Hasebbuon,KH25040721
Cambodia,KH,Tbong Khmum,KH25,Ou Reang Ov,KH2504,Tuol Souphi,KH250407,Phum Chetsebbei,KH25040722
Cambodia,KH,Tbong Khmum,KH25,Ponhea Kraek,KH2505,Dountei,KH250501,Bos Roka,KH25050101
Cambodia,KH,Tbong Khmum,KH25,Ponhea Kraek,KH2505,Dountei,KH250501,Prey Tumnob,KH25050102
Cambodia,KH,Tbong Khmum,KH25,Ponhea Kraek,KH2505,Dountei,KH250501,Roul Ph'aem,KH25050103
Cambodia,KH,Tbong Khmum,KH25,Ponhea Kraek,KH2505,Dountei,KH250501,Ta Ni,KH25050104
Cambodia,KH,Tbong Khmum,KH25,Ponhea Kraek,KH2505,Dountei,KH250501,Spean Chrey,KH25050105
Cambodia,KH,Tbong Khmum,KH25,Ponhea Kraek,KH2505,Dountei,KH250501,Svay Sokhom,KH25050106
Cambodia,KH,Tbong Khmum,KH25,Ponhea Kraek,KH2505,Dountei,KH250501,Bos Ruessei,KH25050107
Cambodia,KH,Tbong Khmum,KH25,Ponhea Kraek,KH2505,Dountei,KH250501,Samraong,KH25050108
Cambodia,KH,Tbong Khmum,KH25,Ponhea Kraek,KH2505,Dountei,KH250501,Dountei,KH25050109
Cambodia,KH,Tbong Khmum,KH25,Ponhea Kraek,KH2505,Dountei,KH250501,Pouthi Proeks Lech,KH25050110
Cambodia,KH,Tbong Khmum,KH25,Ponhea Kraek,KH2505,Dountei,KH250501,Pouthi Proeks Kaeut,KH25050111
Cambodia,KH,Tbong Khmum,KH25,Ponhea Kraek,KH2505,Dountei,KH250501,Sovann Mealea,KH25050112
Cambodia,KH,Tbong Khmum,KH25,Ponhea Kraek,KH2505,Dountei,KH250501,Reul Leu,KH25050113
Cambodia,KH,Tbong Khmum,KH25,Ponhea Kraek,KH2505,Dountei,KH250501,Reul Kraom,KH25050114
Cambodia,KH,Tbong Khmum,KH25,Ponhea Kraek,KH2505,Dountei,KH250501,Snak Kandal,KH25050115
Cambodia,KH,Tbong Khmum,KH25,Ponhea Kraek,KH2505,Dountei,KH250501,Chhuk Sa,KH25050116
Cambodia,KH,Tbong Khmum,KH25,Ponhea Kraek,KH2505,Dountei,KH250501,Angkor Krau,KH25050117
Cambodia,KH,Tbong Khmum,KH25,Ponhea Kraek,KH2505,Dountei,KH250501,Angkor Knong,KH25050118
Cambodia,KH,Tbong Khmum,KH25,Ponhea Kraek,KH2505,Dountei,KH250501,Pou Thum,KH25050119
Cambodia,KH,Tbong Khmum,KH25,Ponhea Kraek,KH2505,Dountei,KH250501,Kouk Neavea,KH25050120
Cambodia,KH,Tbong Khmum,KH25,Ponhea Kraek,KH2505,Dountei,KH250501,Angkor Leu,KH25050121
Cambodia,KH,Tbong Khmum,KH25,Ponhea Kraek,KH2505,Kak,KH250502,Sambour,KH25050201
Cambodia,KH,Tbong Khmum,KH25,Ponhea Kraek,KH2505,Kak,KH250502,Kanhchae,KH25050202
Cambodia,KH,Tbong Khmum,KH25,Ponhea Kraek,KH2505,Kak,KH250502,Bos Ti,KH25050203
Cambodia,KH,Tbong Khmum,KH25,Ponhea Kraek,KH2505,Kak,KH250502,Ponley,KH25050204
Cambodia,KH,Tbong Khmum,KH25,Ponhea Kraek,KH2505,Kak,KH250502,Trapeang Stieng,KH25050205
Cambodia,KH,Tbong Khmum,KH25,Ponhea Kraek,KH2505,Kak,KH250502,Tuek Yong,KH25050206
Cambodia,KH,Tbong Khmum,KH25,Ponhea Kraek,KH2505,Kak,KH250502,Angkaeng,KH25050207
Cambodia,KH,Tbong Khmum,KH25,Ponhea Kraek,KH2505,Kak,KH250502,Ta Am,KH25050208
Cambodia,KH,Tbong Khmum,KH25,Ponhea Kraek,KH2505,Kak,KH250502,Santey Ti Pir,KH25050209
Cambodia,KH,Tbong Khmum,KH25,Ponhea Kraek,KH2505,Kak,KH250502,Samraeuy,KH25050210
Cambodia,KH,Tbong Khmum,KH25,Ponhea Kraek,KH2505,Kak,KH250502,Trapeang Santey,KH25050211
Cambodia,KH,Tbong Khmum,KH25,Ponhea Kraek,KH2505,Kak,KH250502,Thlok Trach,KH25050212
Cambodia,KH,Tbong Khmum,KH25,Ponhea Kraek,KH2505,Kak,KH250502,Ruessei Chuor,KH25050213
Cambodia,KH,Tbong Khmum,KH25,Ponhea Kraek,KH2505,Kak,KH250502,Krouch,KH25050214
Cambodia,KH,Tbong Khmum,KH25,Ponhea Kraek,KH2505,Kak,KH250502,Ampil,KH25050215
Cambodia,KH,Tbong Khmum,KH25,Ponhea Kraek,KH2505,Kak,KH250502,Santey Ti Muoy,KH25050216
Cambodia,KH,Tbong Khmum,KH25,Ponhea Kraek,KH2505,Kak,KH250502,Krasaom Satv,KH25050217
Cambodia,KH,Tbong Khmum,KH25,Ponhea Kraek,KH2505,Kak,KH250502,Kokir,KH25050218
Cambodia,KH,Tbong Khmum,KH25,Ponhea Kraek,KH2505,Kak,KH250502,Anlong Chrey,KH25050219
Cambodia,KH,Tbong Khmum,KH25,Ponhea Kraek,KH2505,Kak,KH250502,Thlok,KH25050220
Cambodia,KH,Tbong Khmum,KH25,Ponhea Kraek,KH2505,Kak,KH250502,Stueng Touch,KH25050221
Cambodia,KH,Tbong Khmum,KH25,Ponhea Kraek,KH2505,Kak,KH250502,Ou Prich,KH25050222
Cambodia,KH,Tbong Khmum,KH25,Ponhea Kraek,KH2505,Kak,KH250502,Dang Kdaong,KH25050223
Cambodia,KH,Tbong Khmum,KH25,Ponhea Kraek,KH2505,Kandaol Chrum,KH250503,Kandaol Chrum,KH25050301
Cambodia,KH,Tbong Khmum,KH25,Ponhea Kraek,KH2505,Kandaol Chrum,KH250503,Bos Khnor,KH25050302
Cambodia,KH,Tbong Khmum,KH25,Ponhea Kraek,KH2505,Kandaol Chrum,KH250503,Monou Bu,KH25050303
Cambodia,KH,Tbong Khmum,KH25,Ponhea Kraek,KH2505,Kandaol Chrum,KH250503,Veal,KH25050304
Cambodia,KH,Tbong Khmum,KH25,Ponhea Kraek,KH2505,Kandaol Chrum,KH250503,Cheung Ang,KH25050305
Cambodia,KH,Tbong Khmum,KH25,Ponhea Kraek,KH2505,Kandaol Chrum,KH250503,Doek Por,KH25050306
Cambodia,KH,Tbong Khmum,KH25,Ponhea Kraek,KH2505,Kandaol Chrum,KH250503,Pong Tuek,KH25050307
Cambodia,KH,Tbong Khmum,KH25,Ponhea Kraek,KH2505,Kandaol Chrum,KH250503,Chey Nikom,KH25050308
Cambodia,KH,Tbong Khmum,KH25,Ponhea Kraek,KH2505,Kandaol Chrum,KH250503,Ampuk,KH25050309
Cambodia,KH,Tbong Khmum,KH25,Ponhea Kraek,KH2505,Kandaol Chrum,KH250503,Andaot,KH25050310
Cambodia,KH,Tbong Khmum,KH25,Ponhea Kraek,KH2505,Kandaol Chrum,KH250503,Svay Meas,KH25050311
Cambodia,KH,Tbong Khmum,KH25,Ponhea Kraek,KH2505,Kandaol Chrum,KH250503,Trapeang Prei,KH25050312
Cambodia,KH,Tbong Khmum,KH25,Ponhea Kraek,KH2505,Kandaol Chrum,KH250503,Tuol Chamkar,KH25050313
Cambodia,KH,Tbong Khmum,KH25,Ponhea Kraek,KH2505,Kandaol Chrum,KH250503,Trapeang Tonsaong,KH25050314
Cambodia,KH,Tbong Khmum,KH25,Ponhea Kraek,KH2505,Kandaol Chrum,KH250503,Preah Andoung,KH25050315
Cambodia,KH,Tbong Khmum,KH25,Ponhea Kraek,KH2505,Kandaol Chrum,KH250503,Mkak,KH25050316
Cambodia,KH,Tbong Khmum,KH25,Ponhea Kraek,KH2505,Kandaol Chrum,KH250503,Tuol Pou,KH25050317
Cambodia,KH,Tbong Khmum,KH25,Ponhea Kraek,KH2505,Kandaol Chrum,KH250503,Tuol Chey,KH25050318
Cambodia,KH,Tbong Khmum,KH25,Ponhea Kraek,KH2505,Kandaol Chrum,KH250503,Sovann Kom,KH25050319
Cambodia,KH,Tbong Khmum,KH25,Ponhea Kraek,KH2505,Kandaol Chrum,KH250503,Kouk Lvieng,KH25050320
Cambodia,KH,Tbong Khmum,KH25,Ponhea Kraek,KH2505,Kandaol Chrum,KH250503,Sbaek Kueu,KH25050321
Cambodia,KH,Tbong Khmum,KH25,Ponhea Kraek,KH2505,Kandaol Chrum,KH250503,Bat Tonlea,KH25050322
Cambodia,KH,Tbong Khmum,KH25,Ponhea Kraek,KH2505,Kandaol Chrum,KH250503,Lngieng,KH25050323
Cambodia,KH,Tbong Khmum,KH25,Ponhea Kraek,KH2505,Kandaol Chrum,KH250503,Sdok Sambat,KH25050324
Cambodia,KH,Tbong Khmum,KH25,Ponhea Kraek,KH2505,Kandaol Chrum,KH250503,Phsar Kandaol Chrum,KH25050325
Cambodia,KH,Tbong Khmum,KH25,Ponhea Kraek,KH2505,Kaong Kang,KH250504,Trapeang Khyang,KH25050401
Cambodia,KH,Tbong Khmum,KH25,Ponhea Kraek,KH2505,Kaong Kang,KH250504,Ta Hiev Leu,KH25050402
Cambodia,KH,Tbong Khmum,KH25,Ponhea Kraek,KH2505,Kaong Kang,KH250504,Ta Hiev Kraom,KH25050403
Cambodia,KH,Tbong Khmum,KH25,Ponhea Kraek,KH2505,Kaong Kang,KH250504,Kandaol Kaong,KH25050404
Cambodia,KH,Tbong Khmum,KH25,Ponhea Kraek,KH2505,Kaong Kang,KH250504,Stueng,KH25050405
Cambodia,KH,Tbong Khmum,KH25,Ponhea Kraek,KH2505,Kaong Kang,KH250504,Pou Roung Lech,KH25050406
Cambodia,KH,Tbong Khmum,KH25,Ponhea Kraek,KH2505,Kaong Kang,KH250504,Pou Roung Leu,KH25050407
Cambodia,KH,Tbong Khmum,KH25,Ponhea Kraek,KH2505,Kaong Kang,KH250504,Pou Ent Ti Muoy,KH25050408
Cambodia,KH,Tbong Khmum,KH25,Ponhea Kraek,KH2505,Kaong Kang,KH250504,Pou Ent Ti Pir,KH25050409
Cambodia,KH,Tbong Khmum,KH25,Ponhea Kraek,KH2505,Kaong Kang,KH250504,Kaong Kang Ti Muoy,KH25050410
Cambodia,KH,Tbong Khmum,KH25,Ponhea Kraek,KH2505,Kaong Kang,KH250504,Kaong Kang Ti Pir,KH25050411
Cambodia,KH,Tbong Khmum,KH25,Ponhea Kraek,KH2505,Kaong Kang,KH250504,Kaong Kang Ti Bei,KH25050412
Cambodia,KH,Tbong Khmum,KH25,Ponhea Kraek,KH2505,Kaong Kang,KH250504,Kantuot,KH25050413
Cambodia,KH,Tbong Khmum,KH25,Ponhea Kraek,KH2505,Kaong Kang,KH250504,La,KH25050414
Cambodia,KH,Tbong Khmum,KH25,Ponhea Kraek,KH2505,Kaong Kang,KH250504,Pou Srok,KH25050415
Cambodia,KH,Tbong Khmum,KH25,Ponhea Kraek,KH2505,Kaong Kang,KH250504,Thnal Thmei,KH25050416
Cambodia,KH,Tbong Khmum,KH25,Ponhea Kraek,KH2505,Kraek,KH250505,Kraek Tboung,KH25050501
Cambodia,KH,Tbong Khmum,KH25,Ponhea Kraek,KH2505,Kraek,KH250505,Kraek Cheung,KH25050502
Cambodia,KH,Tbong Khmum,KH25,Ponhea Kraek,KH2505,Kraek,KH250505,Chimoan Tboung,KH25050503
Cambodia,KH,Tbong Khmum,KH25,Ponhea Kraek,KH2505,Kraek,KH250505,Chimoan Cheung,KH25050504
Cambodia,KH,Tbong Khmum,KH25,Ponhea Kraek,KH2505,Kraek,KH250505,Chimoan Kandal,KH25050505
Cambodia,KH,Tbong Khmum,KH25,Ponhea Kraek,KH2505,Kraek,KH250505,Chimoan Lech,KH25050506
Cambodia,KH,Tbong Khmum,KH25,Ponhea Kraek,KH2505,Kraek,KH250505,Peuk,KH25050507
Cambodia,KH,Tbong Khmum,KH25,Ponhea Kraek,KH2505,Kraek,KH250505,Huoch Lech,KH25050508
Cambodia,KH,Tbong Khmum,KH25,Ponhea Kraek,KH2505,Kraek,KH250505,Huoch Kaeut,KH25050509
Cambodia,KH,Tbong Khmum,KH25,Ponhea Kraek,KH2505,Kraek,KH250505,Prey Totueng,KH25050510
Cambodia,KH,Tbong Khmum,KH25,Ponhea Kraek,KH2505,Kraek,KH250505,Tuol Angkrong,KH25050511
Cambodia,KH,Tbong Khmum,KH25,Ponhea Kraek,KH2505,Kraek,KH250505,Neang Noy,KH25050512
Cambodia,KH,Tbong Khmum,KH25,Ponhea Kraek,KH2505,Kraek,KH250505,Traset,KH25050513
Cambodia,KH,Tbong Khmum,KH25,Ponhea Kraek,KH2505,Kraek,KH250505,Kov,KH25050514
Cambodia,KH,Tbong Khmum,KH25,Ponhea Kraek,KH2505,Kraek,KH250505,L'ak,KH25050515
Cambodia,KH,Tbong Khmum,KH25,Ponhea Kraek,KH2505,Kraek,KH250505,Kor,KH25050516
Cambodia,KH,Tbong Khmum,KH25,Ponhea Kraek,KH2505,Kraek,KH250505,Ampuk,KH25050517
