ADM0_EN,ADM0_PCODE,ADM1_EN,ADM1_PCODE,ADM2_EN,ADM2_PCODE,ADM3_EN,ADM3_PCODE,ADM4_EN,ADM4_PCODE
Syrian Arab Republic,SY,Al-Hasakeh,SY08,Ras Al Ain,SY0804,Darbasiyah,SY080401,Second Jozat,C5028
Syrian Arab Republic,SY,Al-Hasakeh,SY08,Ras Al Ain,SY0804,Darbasiyah,SY080401,Turbeh,C5029
Syrian Arab Republic,SY,Al-Hasakeh,SY08,Ras Al Ain,SY0804,Darbasiyah,SY080401,Quneitra,C5030
Syrian Arab Republic,SY,Al-Hasakeh,SY08,Ras Al Ain,SY0804,Darbasiyah,SY080401,Treifawi,C5031
Syrian Arab Republic,SY,Al-Hasakeh,SY08,Ras Al Ain,SY0804,Darbasiyah,SY080401,Dabash,C5032
Syrian Arab Republic,SY,Al-Hasakeh,SY08,Ras Al Ain,SY0804,Darbasiyah,SY080401,Khazneh,C5033
Syrian Arab Republic,SY,Al-Hasakeh,SY08,Ras Al Ain,SY0804,Darbasiyah,SY080401,Abu Jarada,C5034
Syrian Arab Republic,SY,Al-Hasakeh,SY08,Ras Al Ain,SY0804,Darbasiyah,SY080401,Harshawiyeh,C5035
Syrian Arab Republic,SY,Al-Hasakeh,SY08,Ras Al Ain,SY0804,Darbasiyah,SY080401,Salam,C5036
Syrian Arab Republic,SY,Al-Hasakeh,SY08,Ras Al Ain,SY0804,Darbasiyah,SY080401,Hamadaniyeh,C5037
Syrian Arab Republic,SY,Al-Hasakeh,SY08,Ras Al Ain,SY0804,Darbasiyah,SY080401,Tal Aylul,C5038
Syrian Arab Republic,SY,Al-Hasakeh,SY08,Ras Al Ain,SY0804,Darbasiyah,SY080401,Tal Baqar,C5039
Syrian Arab Republic,SY,Al-Hasakeh,SY08,Ras Al Ain,SY0804,Darbasiyah,SY080401,Tal Dik,C5040
Syrian Arab Republic,SY,Al-Hasakeh,SY08,Ras Al Ain,SY0804,Darbasiyah,SY080401,Jatal,C5041
Syrian Arab Republic,SY,Al-Hasakeh,SY08,Ras Al Ain,SY0804,Darbasiyah,SY080401,Eastern Ethamiyeh,C5042
Syrian Arab Republic,SY,Al-Hasakeh,SY08,Ras Al Ain,SY0804,Darbasiyah,SY080401,Rihaniyet Shamr,C5043
Syrian Arab Republic,SY,Al-Hasakeh,SY08,Ras Al Ain,SY0804,Darbasiyah,SY080401,Western Ethamiyeh,C5044
Syrian Arab Republic,SY,Al-Hasakeh,SY08,Ras Al Ain,SY0804,Darbasiyah,SY080401,Tal Abbud,C5045
Syrian Arab Republic,SY,Al-Hasakeh,SY08,Ras Al Ain,SY0804,Darbasiyah,SY080401,Western Shmuka,C5046
Syrian Arab Republic,SY,Al-Hasakeh,SY08,Ras Al Ain,SY0804,Darbasiyah,SY080401,Dalawi,C5047
Syrian Arab Republic,SY,Al-Hasakeh,SY08,Ras Al Ain,SY0804,Darbasiyah,SY080401,Khatuna,C5048
Syrian Arab Republic,SY,Al-Hasakeh,SY08,Ras Al Ain,SY0804,Darbasiyah,SY080401,Dakuk,C5049
Syrian Arab Republic,SY,Al-Hasakeh,SY08,Ras Al Ain,SY0804,Darbasiyah,SY080401,Tal Sukkar,C5050
Syrian Arab Republic,SY,Al-Hasakeh,SY08,Ras Al Ain,SY0804,Darbasiyah,SY080401,Mashquq,C5051
Syrian Arab Republic,SY,Al-Hasakeh,SY08,Ras Al Ain,SY0804,Darbasiyah,SY080401,Upper Um Ayash,C5052
Syrian Arab Republic,SY,Al-Hasakeh,SY08,Ras Al Ain,SY0804,Darbasiyah,SY080401,Um Elshawali,C5053
Syrian Arab Republic,SY,Al-Hasakeh,SY08,Ras Al Ain,SY0804,Darbasiyah,SY080401,Darbasiyah,C5054
Syrian Arab Republic,SY,Al-Hasakeh,SY08,Ras Al Ain,SY0804,Darbasiyah,SY080401,Jole,C5055
Syrian Arab Republic,SY,Al-Hasakeh,SY08,Ras Al Ain,SY0804,Darbasiyah,SY080401,Tal Tishrine,C5056
Syrian Arab Republic,SY,Al-Hasakeh,SY08,Ras Al Ain,SY0804,Darbasiyah,SY080401,Saadia Derbasiya,C5057
Syrian Arab Republic,SY,Al-Hasakeh,SY08,Ras Al Ain,SY0804,Darbasiyah,SY080401,Abu Kala,C5058
Syrian Arab Republic,SY,Al-Hasakeh,SY08,Ras Al Ain,SY0804,Darbasiyah,SY080401,Lower Tal Karam,C5059
Syrian Arab Republic,SY,Al-Hasakeh,SY08,Ras Al Ain,SY0804,Darbasiyah,SY080401,Torat,C5060
Syrian Arab Republic,SY,Al-Hasakeh,SY08,Ras Al Ain,SY0804,Darbasiyah,SY080401,Kukh,C5061
Syrian Arab Republic,SY,Al-Hasakeh,SY08,Ras Al Ain,SY0804,Darbasiyah,SY080401,Rashidiyeh Derbasiyeh,C5062
Syrian Arab Republic,SY,Al-Hasakeh,SY08,Ras Al Ain,SY0804,Darbasiyah,SY080401,Bsheiriyeh,C5063
Syrian Arab Republic,SY,Al-Hasakeh,SY08,Ras Al Ain,SY0804,Darbasiyah,SY080401,Thahr El Arab,C5064
Syrian Arab Republic,SY,Al-Hasakeh,SY08,Ras Al Ain,SY0804,Darbasiyah,SY080401,Mahmudiyeh,C5065
Syrian Arab Republic,SY,Al-Hasakeh,SY08,Ras Al Ain,SY0804,Darbasiyah,SY080401,Jdideh,C5066
Syrian Arab Republic,SY,Al-Hasakeh,SY08,Ras Al Ain,SY0804,Darbasiyah,SY080401,Upper Tal Ghazal,C5067
Syrian Arab Republic,SY,Al-Hasakeh,SY08,Ras Al Ain,SY0804,Darbasiyah,SY080401,Heno,C5068
Syrian Arab Republic,SY,Al-Hasakeh,SY08,Ras Al Ain,SY0804,Darbasiyah,SY080401,Tal Khabbaz,C5069
Syrian Arab Republic,SY,Al-Hasakeh,SY08,Ras Al Ain,SY0804,Darbasiyah,SY080401,Eastern Salhiyeh,C5070
Syrian Arab Republic,SY,Al-Hasakeh,SY08,Ras Al Ain,SY0804,Darbasiyah,SY080401,Western Fatima,C5071
Syrian Arab Republic,SY,Al-Hasakeh,SY08,Ras Al Ain,SY0804,Darbasiyah,SY080401,Farfara Derbasiyeh,C5072
Syrian Arab Republic,SY,Al-Hasakeh,SY08,Ras Al Ain,SY0804,Darbasiyah,SY080401,Malak,C5073
Syrian Arab Republic,SY,Al-Hasakeh,SY08,Ras Al Ain,SY0804,Darbasiyah,SY080401,Eastern Fatima,C5074
Syrian Arab Republic,SY,Al-Hasakeh,SY08,Ras Al Ain,SY0804,Darbasiyah,SY080401,Habu,C5075
Syrian Arab Republic,SY,Al-Hasakeh,SY08,Ras Al Ain,SY0804,Darbasiyah,SY080401,Fath Allah,C5076
Syrian Arab Republic,SY,Al-Hasakeh,SY08,Ras Al Ain,SY0804,Darbasiyah,SY080401,Mishraq,C5077
Syrian Arab Republic,SY,Deir-ez-Zor,SY09,Deir-ez-Zor,SY0901,Deir-ez-Zor,SY090100,Ayyash,C5078
Syrian Arab Republic,SY,Deir-ez-Zor,SY09,Deir-ez-Zor,SY0901,Deir-ez-Zor,SY090100,Adman,C5081
Syrian Arab Republic,SY,Deir-ez-Zor,SY09,Deir-ez-Zor,SY0901,Deir-ez-Zor,SY090100,Julet El Gur,C5083
Syrian Arab Republic,SY,Deir-ez-Zor,SY09,Deir-ez-Zor,SY0901,Deir-ez-Zor,SY090100,Jneineh,C5084
Syrian Arab Republic,SY,Deir-ez-Zor,SY09,Deir-ez-Zor,SY0901,Deir-ez-Zor,SY090100,Maisheh,C5085
Syrian Arab Republic,SY,Deir-ez-Zor,SY09,Deir-ez-Zor,SY0901,Deir-ez-Zor,SY090100,Deir-ez-Zor,C5086
Syrian Arab Republic,SY,Deir-ez-Zor,SY09,Deir-ez-Zor,SY0901,Deir-ez-Zor,SY090100,Upper Safira,C5087
Syrian Arab Republic,SY,Deir-ez-Zor,SY09,Deir-ez-Zor,SY0901,Deir-ez-Zor,SY090100,Shaqra,C5088
Syrian Arab Republic,SY,Deir-ez-Zor,SY09,Deir-ez-Zor,SY0901,Deir-ez-Zor,SY090100,Jiah,C5089
Syrian Arab Republic,SY,Deir-ez-Zor,SY09,Deir-ez-Zor,SY0901,Deir-ez-Zor,SY090100,Moezleh,C5090
Syrian Arab Republic,SY,Deir-ez-Zor,SY09,Deir-ez-Zor,SY0901,Deir-ez-Zor,SY090100,Kaba Jeb,C5091
Syrian Arab Republic,SY,Deir-ez-Zor,SY09,Deir-ez-Zor,SY0901,Kisreh,SY090101,Zghir Jazireh,C5093
Syrian Arab Republic,SY,Deir-ez-Zor,SY09,Deir-ez-Zor,SY0901,Kisreh,SY090101,Jerwan - Abu Elhbal,C5094
Syrian Arab Republic,SY,Deir-ez-Zor,SY09,Deir-ez-Zor,SY0901,Kisreh,SY090101,Harmushiyeh,C5095
Syrian Arab Republic,SY,Deir-ez-Zor,SY09,Deir-ez-Zor,SY0901,Kisreh,SY090101,Kasra,C5096
Syrian Arab Republic,SY,Deir-ez-Zor,SY09,Deir-ez-Zor,SY0901,Kisreh,SY090101,Ali,C5097
Syrian Arab Republic,SY,Deir-ez-Zor,SY09,Deir-ez-Zor,SY0901,Kisreh,SY090101,Abu Khashab,C5098
Syrian Arab Republic,SY,Deir-ez-Zor,SY09,Deir-ez-Zor,SY0901,Kisreh,SY090101,Lower Safira,C5099
Syrian Arab Republic,SY,Deir-ez-Zor,SY09,Deir-ez-Zor,SY0901,Kisreh,SY090101,Jazaret Elbuhmeid,C5100
Syrian Arab Republic,SY,Deir-ez-Zor,SY09,Deir-ez-Zor,SY0901,Kisreh,SY090101,Shate,C5101
Syrian Arab Republic,SY,Deir-ez-Zor,SY09,Deir-ez-Zor,SY0901,Kisreh,SY090101,Sawa,C5102
Syrian Arab Republic,SY,Deir-ez-Zor,SY09,Deir-ez-Zor,SY0901,Kisreh,SY090101,Jazaret Milaj,C5103
Syrian Arab Republic,SY,Deir-ez-Zor,SY09,Deir-ez-Zor,SY0901,Kisreh,SY090101,Hawayej Thyab Jazira,C5104
Syrian Arab Republic,SY,Deir-ez-Zor,SY09,Deir-ez-Zor,SY0901,Kisreh,SY090101,Hawayej Bumasaa,C5105
Syrian Arab Republic,SY,Deir-ez-Zor,SY09,Deir-ez-Zor,SY0901,Kisreh,SY090101,Mhemideh,C5106
Syrian Arab Republic,SY,Deir-ez-Zor,SY09,Deir-ez-Zor,SY0901,Basira,SY090102,Breiha,C5107
Syrian Arab Republic,SY,Deir-ez-Zor,SY09,Deir-ez-Zor,SY0901,Basira,SY090102,Daman,C5108
Syrian Arab Republic,SY,Deir-ez-Zor,SY09,Deir-ez-Zor,SY0901,Basira,SY090102,Sokkar,C5109
Syrian Arab Republic,SY,Deir-ez-Zor,SY09,Deir-ez-Zor,SY0901,Basira,SY090102,Basira,C5110
Syrian Arab Republic,SY,Deir-ez-Zor,SY09,Deir-ez-Zor,SY0901,Basira,SY090102,Tuwamiyeh,C5111
Syrian Arab Republic,SY,Deir-ez-Zor,SY09,Deir-ez-Zor,SY0901,Basira,SY090102,Tib Elfal,C5112
Syrian Arab Republic,SY,Deir-ez-Zor,SY09,Deir-ez-Zor,SY0901,Basira,SY090102,Hejneh,C5113
Syrian Arab Republic,SY,Deir-ez-Zor,SY09,Deir-ez-Zor,SY0901,Basira,SY090102,Zir,C5114
Syrian Arab Republic,SY,Deir-ez-Zor,SY09,Deir-ez-Zor,SY0901,Basira,SY090102,Kassar,C5115
Syrian Arab Republic,SY,Deir-ez-Zor,SY09,Deir-ez-Zor,SY0901,Basira,SY090102,Barsham,C5116
Syrian Arab Republic,SY,Deir-ez-Zor,SY09,Deir-ez-Zor,SY0901,Basira,SY090102,Hilweh,C5118
Syrian Arab Republic,SY,Deir-ez-Zor,SY09,Deir-ez-Zor,SY0901,Basira,SY090102,Shiheil,C5119
Syrian Arab Republic,SY,Deir-ez-Zor,SY09,Deir-ez-Zor,SY0901,Basira,SY090102,Sabha,C5120
Syrian Arab Republic,SY,Deir-ez-Zor,SY09,Deir-ez-Zor,SY0901,Basira,SY090102,Mashekh,C5121
Syrian Arab Republic,SY,Deir-ez-Zor,SY09,Deir-ez-Zor,SY0901,Muhasan,SY090103,Toob,C5122
Syrian Arab Republic,SY,Deir-ez-Zor,SY09,Deir-ez-Zor,SY0901,Muhasan,SY090103,Abed,C5123
Syrian Arab Republic,SY,Deir-ez-Zor,SY09,Deir-ez-Zor,SY0901,Muhasan,SY090103,Mreiyeh,C5124
Syrian Arab Republic,SY,Deir-ez-Zor,SY09,Deir-ez-Zor,SY0901,Muhasan,SY090103,Tabiyet Shamiyeh,C5125
Syrian Arab Republic,SY,Deir-ez-Zor,SY09,Deir-ez-Zor,SY0901,Muhasan,SY090103,Qetet Elbuleil,C5126
Syrian Arab Republic,SY,Deir-ez-Zor,SY09,Deir-ez-Zor,SY0901,Muhasan,SY090103,Muhasan,C5127
Syrian Arab Republic,SY,Deir-ez-Zor,SY09,Deir-ez-Zor,SY0901,Tabni,SY090104,Zghir Shamiyeh,C5128
Syrian Arab Republic,SY,Deir-ez-Zor,SY09,Deir-ez-Zor,SY0901,Tabni,SY090104,Hawayej Thyab Shamiyeh,C5129
Syrian Arab Republic,SY,Deir-ez-Zor,SY09,Deir-ez-Zor,SY0901,Tabni,SY090104,Masrab,C5130
Syrian Arab Republic,SY,Deir-ez-Zor,SY09,Deir-ez-Zor,SY0901,Tabni,SY090104,Tabni,C5131
Syrian Arab Republic,SY,Deir-ez-Zor,SY09,Deir-ez-Zor,SY0901,Tabni,SY090104,Kharita,C5132
Syrian Arab Republic,SY,Deir-ez-Zor,SY09,Deir-ez-Zor,SY0901,Tabni,SY090104,Tarif,C5133
Syrian Arab Republic,SY,Deir-ez-Zor,SY09,Deir-ez-Zor,SY0901,Tabni,SY090104,Qasabi,C5134
Syrian Arab Republic,SY,Deir-ez-Zor,SY09,Deir-ez-Zor,SY0901,Tabni,SY090104,Buwaita,C5135
Syrian Arab Republic,SY,Deir-ez-Zor,SY09,Deir-ez-Zor,SY0901,Tabni,SY090104,Shmeitiyeh,C5136
Syrian Arab Republic,SY,Deir-ez-Zor,SY09,Deir-ez-Zor,SY0901,Kisreh,SY090101,Enbeh,C5137
Syrian Arab Republic,SY,Deir-ez-Zor,SY09,Deir-ez-Zor,SY0901,Tabni,SY090104,Old Maadan,C5138
Syrian Arab Republic,SY,Deir-ez-Zor,SY09,Deir-ez-Zor,SY0901,Khasham,SY090105,Sadouni,C5139
Syrian Arab Republic,SY,Deir-ez-Zor,SY09,Deir-ez-Zor,SY0901,Khasham,SY090105,Khasham,C5140
Syrian Arab Republic,SY,Deir-ez-Zor,SY09,Deir-ez-Zor,SY0901,Khasham,SY090105,Jdidet Bikara,C5141
Syrian Arab Republic,SY,Deir-ez-Zor,SY09,Deir-ez-Zor,SY0901,Khasham,SY090105,Dahleh,C5142
Syrian Arab Republic,SY,Deir-ez-Zor,SY09,Deir-ez-Zor,SY0901,Khasham,SY090105,Jdid Ekeidat,C5143
Syrian Arab Republic,SY,Deir-ez-Zor,SY09,Deir-ez-Zor,SY0901,Khasham,SY090105,Tabiyet Jazira,C5144
Syrian Arab Republic,SY,Deir-ez-Zor,SY09,Deir-ez-Zor,SY0901,Khasham,SY090105,Mathlum,C5145
Syrian Arab Republic,SY,Deir-ez-Zor,SY09,Deir-ez-Zor,SY0901,Khasham,SY090105,Mrat,C5146
Syrian Arab Republic,SY,Deir-ez-Zor,SY09,Deir-ez-Zor,SY0901,Sur,SY090106,Abul Nitel,C5147
Syrian Arab Republic,SY,Deir-ez-Zor,SY09,Deir-ez-Zor,SY0901,Sur,SY090106,Bseitine,C5148
Syrian Arab Republic,SY,Deir-ez-Zor,SY09,Deir-ez-Zor,SY0901,Sur,SY090106,Rweished,C5149
Syrian Arab Republic,SY,Deir-ez-Zor,SY09,Deir-ez-Zor,SY0901,Sur,SY090106,Hreijiyeh,C5150
Syrian Arab Republic,SY,Deir-ez-Zor,SY09,Deir-ez-Zor,SY0901,Sur,SY090106,Rabida,C5151
Syrian Arab Republic,SY,Deir-ez-Zor,SY09,Deir-ez-Zor,SY0901,Sur,SY090106,Namliyeh,C5152
Syrian Arab Republic,SY,Deir-ez-Zor,SY09,Deir-ez-Zor,SY0901,Sur,SY090106,Hssein,C5153
Syrian Arab Republic,SY,Deir-ez-Zor,SY09,Deir-ez-Zor,SY0901,Sur,SY090106,Hreiji,C5154
Syrian Arab Republic,SY,Deir-ez-Zor,SY09,Deir-ez-Zor,SY0901,Sur,SY090106,Mweileh,C5155
Syrian Arab Republic,SY,Deir-ez-Zor,SY09,Deir-ez-Zor,SY0901,Sur,SY090106,Jeryeh,C5156
Syrian Arab Republic,SY,Deir-ez-Zor,SY09,Deir-ez-Zor,SY0901,Sur,SY090106,Sur,C5157
Syrian Arab Republic,SY,Deir-ez-Zor,SY09,Deir-ez-Zor,SY0901,Sur,SY090106,Eastern Gharibeh,C5158
Syrian Arab Republic,SY,Deir-ez-Zor,SY09,Deir-ez-Zor,SY0901,Sur,SY090106,Western Gharibeh,C5159
Syrian Arab Republic,SY,Deir-ez-Zor,SY09,Deir-ez-Zor,SY0901,Sur,SY090106,Jasmi,C5160
Syrian Arab Republic,SY,Deir-ez-Zor,SY09,Deir-ez-Zor,SY0901,Sur,SY090106,Moeijel,C5161
Syrian Arab Republic,SY,Deir-ez-Zor,SY09,Abu Kamal,SY0902,Abu Kamal,SY090200,Hura,C5162
Syrian Arab Republic,SY,Deir-ez-Zor,SY09,Abu Kamal,SY0902,Abu Kamal,SY090200,Siyal,C5163
Syrian Arab Republic,SY,Deir-ez-Zor,SY09,Abu Kamal,SY0902,Abu Kamal,SY090200,Hasrat,C5164
Syrian Arab Republic,SY,Deir-ez-Zor,SY09,Abu Kamal,SY0902,Abu Kamal,SY090200,Ramadi,C5166
Syrian Arab Republic,SY,Deir-ez-Zor,SY09,Abu Kamal,SY0902,Abu Kamal,SY090200,Abu Kamal,C5167
Syrian Arab Republic,SY,Deir-ez-Zor,SY09,Abu Kamal,SY0902,Abu Kamal,SY090200,Sweiyeh,C5168
Syrian Arab Republic,SY,Deir-ez-Zor,SY09,Abu Kamal,SY0902,Abu Kamal,SY090200,Ghabra,C5169
Syrian Arab Republic,SY,Deir-ez-Zor,SY09,Abu Kamal,SY0902,Abu Kamal,SY090200,Hurriyeh,C5170
Syrian Arab Republic,SY,Deir-ez-Zor,SY09,Abu Kamal,SY0902,Abu Kamal,SY090200,Moezleh,C5171
Syrian Arab Republic,SY,Deir-ez-Zor,SY09,Abu Kamal,SY0902,Hajin,SY090201,Kishkiyeh,C5172
Syrian Arab Republic,SY,Deir-ez-Zor,SY09,Abu Kamal,SY0902,Hajin,SY090201,Gharanij,C5173
Syrian Arab Republic,SY,Deir-ez-Zor,SY09,Abu Kamal,SY0902,Hajin,SY090201,Abu Hamam,C5174
Syrian Arab Republic,SY,Deir-ez-Zor,SY09,Abu Kamal,SY0902,Hajin,SY090201,Hajin,C5175
Syrian Arab Republic,SY,Deir-ez-Zor,SY09,Abu Kamal,SY0902,Jalaa,SY090202,Sabkha,C5176
Syrian Arab Republic,SY,Deir-ez-Zor,SY09,Abu Kamal,SY0902,Jalaa,SY090202,Tothiyeh,C5177
Syrian Arab Republic,SY,Deir-ez-Zor,SY09,Abu Kamal,SY0902,Jalaa,SY090202,Jalaa,C5178
Syrian Arab Republic,SY,Deir-ez-Zor,SY09,Abu Kamal,SY0902,Jalaa,SY090202,Qataa,C5179
Syrian Arab Republic,SY,Deir-ez-Zor,SY09,Abu Kamal,SY0902,Jalaa,SY090202,Abbas,C5180
Syrian Arab Republic,SY,Deir-ez-Zor,SY09,Abu Kamal,SY0902,Jalaa,SY090202,Salhiyeh,C5181
Syrian Arab Republic,SY,Deir-ez-Zor,SY09,Abu Kamal,SY0902,Susat,SY090203,Marashdeh,C5182
Syrian Arab Republic,SY,Deir-ez-Zor,SY09,Abu Kamal,SY0902,Susat,SY090203,Shafa,C5183
Syrian Arab Republic,SY,Deir-ez-Zor,SY09,Abu Kamal,SY0902,Susat,SY090203,Upper Baguz,C5184
Syrian Arab Republic,SY,Deir-ez-Zor,SY09,Abu Kamal,SY0902,Susat,SY090203,Bubadran,C5185
Syrian Arab Republic,SY,Deir-ez-Zor,SY09,Abu Kamal,SY0902,Susat,SY090203,Sosa,C5186
Syrian Arab Republic,SY,Deir-ez-Zor,SY09,Al Mayadin,SY0903,Al Mayadin,SY090300,Lower Hawi Baqras,C5187
Syrian Arab Republic,SY,Deir-ez-Zor,SY09,Al Mayadin,SY0903,Al Mayadin,SY090300,Saalu,C5188
Syrian Arab Republic,SY,Deir-ez-Zor,SY09,Al Mayadin,SY0903,Al Mayadin,SY090300,Zbara,C5189
Syrian Arab Republic,SY,Deir-ez-Zor,SY09,Al Mayadin,SY0903,Al Mayadin,SY090300,Upper Baqras,C5190
Syrian Arab Republic,SY,Deir-ez-Zor,SY09,Al Mayadin,SY0903,Al Mayadin,SY090300,Lower Baqras,C5191
Syrian Arab Republic,SY,Deir-ez-Zor,SY09,Al Mayadin,SY0903,Al Mayadin,SY090300,Al Mayadin,C5192
Syrian Arab Republic,SY,Deir-ez-Zor,SY09,Al Mayadin,SY0903,Al Mayadin,SY090300,Tiba,C5193
Syrian Arab Republic,SY,Deir-ez-Zor,SY09,Al Mayadin,SY0903,Al Mayadin,SY090300,Mahkan,C5194
Syrian Arab Republic,SY,Deir-ez-Zor,SY09,Al Mayadin,SY0903,Thiban,SY090301,Abu Hardoub,C5195
Syrian Arab Republic,SY,Deir-ez-Zor,SY09,Al Mayadin,SY0903,Thiban,SY090301,Sweidan Jazira,C5196
Syrian Arab Republic,SY,Deir-ez-Zor,SY09,Al Mayadin,SY0903,Thiban,SY090301,Tayyana,C5197
Syrian Arab Republic,SY,Deir-ez-Zor,SY09,Al Mayadin,SY0903,Thiban,SY090301,Karama,C5198
Syrian Arab Republic,SY,Deir-ez-Zor,SY09,Al Mayadin,SY0903,Thiban,SY090301,Hawayej,C5199
Syrian Arab Republic,SY,Deir-ez-Zor,SY09,Al Mayadin,SY0903,Thiban,SY090301,Darnaj,C5200
Syrian Arab Republic,SY,Deir-ez-Zor,SY09,Al Mayadin,SY0903,Thiban,SY090301,Ragib,C5201
Syrian Arab Republic,SY,Deir-ez-Zor,SY09,Al Mayadin,SY0903,Thiban,SY090301,Thiban,C5202
Syrian Arab Republic,SY,Deir-ez-Zor,SY09,Al Mayadin,SY0903,Thiban,SY090301,Eastern Jarda,C5203
Syrian Arab Republic,SY,Deir-ez-Zor,SY09,Al Mayadin,SY0903,Thiban,SY090301,Hawi Thibyan,C5204
Syrian Arab Republic,SY,Deir-ez-Zor,SY09,Al Mayadin,SY0903,Ashara,SY090302,Gharibeh,C5205
Syrian Arab Republic,SY,Deir-ez-Zor,SY09,Al Mayadin,SY0903,Ashara,SY090302,Tishrine,C5206
Syrian Arab Republic,SY,Deir-ez-Zor,SY09,Al Mayadin,SY0903,Ashara,SY090302,Quriyeh,C5207
Syrian Arab Republic,SY,Deir-ez-Zor,SY09,Al Mayadin,SY0903,Ashara,SY090302,Dablan,C5208
Syrian Arab Republic,SY,Deir-ez-Zor,SY09,Al Mayadin,SY0903,Ashara,SY090302,Dweir,C5209
Syrian Arab Republic,SY,Deir-ez-Zor,SY09,Al Mayadin,SY0903,Ashara,SY090302,Ashara,C5210
Syrian Arab Republic,SY,Deir-ez-Zor,SY09,Al Mayadin,SY0903,Ashara,SY090302,Sbeikhan,C5211
Syrian Arab Republic,SY,Tartous,SY10,Tartous,SY1000,Tartous,SY100000,Bileh,C5212
Syrian Arab Republic,SY,Tartous,SY10,Tartous,SY1000,Tartous,SY100000,Beit Isamil - Lower Mahrak,C5213
Syrian Arab Republic,SY,Tartous,SY10,Tartous,SY1000,Tartous,SY100000,Beit Elayan,C5214
Syrian Arab Republic,SY,Tartous,SY10,Tartous,SY1000,Tartous,SY100000,Beit Kammuneh,C5215
Syrian Arab Republic,SY,Tartous,SY10,Tartous,SY1000,Tartous,SY100000,Beit Shihan,C5216
Syrian Arab Republic,SY,Tartous,SY10,Tartous,SY1000,Tartous,SY100000,Khreibat,C5217
Syrian Arab Republic,SY,Tartous,SY10,Tartous,SY1000,Tartous,SY100000,Bmalka,C5218
Syrian Arab Republic,SY,Tartous,SY10,Tartous,SY1000,Tartous,SY100000,Bakriyeh,C5219
Syrian Arab Republic,SY,Tartous,SY10,Tartous,SY1000,Tartous,SY100000,Oweineh,C5220
Syrian Arab Republic,SY,Tartous,SY10,Tartous,SY1000,Tartous,SY100000,Tartous,C5221
Syrian Arab Republic,SY,Tartous,SY10,Tartous,SY1000,Tartous,SY100000,Bismaqa,C5222
Syrian Arab Republic,SY,Tartous,SY10,Tartous,SY1000,Tartous,SY100000,Qatlab,C5223
Syrian Arab Republic,SY,Tartous,SY10,Tartous,SY1000,Tartous,SY100000,Bezzaq,C5224
Syrian Arab Republic,SY,Tartous,SY10,Tartous,SY1000,Tartous,SY100000,Beit Elkhatib,C5225
Syrian Arab Republic,SY,Tartous,SY10,Tartous,SY1000,Tartous,SY100000,Dweir Elsheikh Saed,C5226
Syrian Arab Republic,SY,Tartous,SY10,Tartous,SY1000,Tartous,SY100000,Beit Basit,C5227
Syrian Arab Republic,SY,Tartous,SY10,Tartous,SY1000,Tartous,SY100000,Beit Eljabal,C5228
Syrian Arab Republic,SY,Tartous,SY10,Tartous,SY1000,Tartous,SY100000,Teishur,C5229
Syrian Arab Republic,SY,Tartous,SY10,Tartous,SY1000,Tartous,SY100000,Kherbet Elfaras,C5230
Syrian Arab Republic,SY,Tartous,SY10,Tartous,SY1000,Tartous,SY100000,Jdeita,C5231
Syrian Arab Republic,SY,Tartous,SY10,Tartous,SY1000,Tartous,SY100000,Jdidet Elbahr,C5232
Syrian Arab Republic,SY,Tartous,SY10,Tartous,SY1000,Tartous,SY100000,Kherbet Elrih,C5233
Syrian Arab Republic,SY,Tartous,SY10,Tartous,SY1000,Tartous,SY100000,Eskabola,C5234
Syrian Arab Republic,SY,Tartous,SY10,Tartous,SY1000,Tartous,SY100000,Jobi,C5235
Syrian Arab Republic,SY,Tartous,SY10,Tartous,SY1000,Tartous,SY100000,Sheikh Saed,C5236
Syrian Arab Republic,SY,Tartous,SY10,Tartous,SY1000,Tartous,SY100000,Hamush Sarkasi,C5237
Syrian Arab Republic,SY,Tartous,SY10,Tartous,SY1000,Tartous,SY100000,Ennabiya,C5238
Syrian Arab Republic,SY,Tartous,SY10,Tartous,SY1000,Tartous,SY100000,Hikr Maabariyeh - Upper Mahrak,C5239
Syrian Arab Republic,SY,Tartous,SY10,Tartous,SY1000,Tartous,SY100000,Dahbash,C5240
Syrian Arab Republic,SY,Tartous,SY10,Tartous,SY1000,Tartous,SY100000,Naqib Qib,C5241
Syrian Arab Republic,SY,Tartous,SY10,Tartous,SY1000,Tartous,SY100000,Sajno - Faraj,C5242
Syrian Arab Republic,SY,Tartous,SY10,Tartous,SY1000,Tartous,SY100000,Hisheh,C5243
Syrian Arab Republic,SY,Tartous,SY10,Tartous,SY1000,Tartous,SY100000,Western Saeen,C5244
Syrian Arab Republic,SY,Tartous,SY10,Tartous,SY1000,Tartous,SY100000,Wastat,C5245
Syrian Arab Republic,SY,Tartous,SY10,Tartous,SY1000,Tartous,SY100000,Shbat,C5246
Syrian Arab Republic,SY,Tartous,SY10,Tartous,SY1000,Tartous,SY100000,Matahriyeh,C5247
Syrian Arab Republic,SY,Tartous,SY10,Tartous,SY1000,Tartous,SY100000,Dahr Elshurfa,C5248
Syrian Arab Republic,SY,Tartous,SY10,Tartous,SY1000,Tartous,SY100000,Dahr Rajab,C5249
Syrian Arab Republic,SY,Tartous,SY10,Tartous,SY1000,Tartous,SY100000,Bahwa,C5250
